TransactionAmount,TransactionDate,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Cluster,Target
484.24,969.0,1.0,33.0,18.0,1.0,67.0,0.0,77.0,1.0,8042.3,21.0,0,1,2,2
211.36,1119.0,1.0,15.0,100.0,2.0,33.0,0.0,110.0,1.0,5531.93,2.0,2,0,2,2
301.47,168.0,1.0,7.0,39.0,1.0,21.0,3.0,291.0,1.0,560.7299999999996,182.0,0,2,0,0
199.09000000000003,906.0,1.0,11.0,77.0,2.0,70.0,0.0,89.0,1.0,1658.52,143.0,2,1,2,2
38.94999999999999,1957.0,1.0,20.0,99.0,2.0,27.0,1.0,50.0,1.0,731.5200000000004,360.0,1,2,1,1
515.94,2415.0,1.0,37.0,48.0,0.0,29.0,1.0,37.0,1.0,1389.8900000000003,286.0,0,2,1,1
41.930000000000035,278.0,1.0,14.0,54.0,0.0,48.0,1.0,136.0,1.0,5081.26,1.0,1,0,0,0
137.84000000000003,2115.0,1.0,29.0,68.0,0.0,27.0,3.0,112.0,1.0,1000.3500000000004,183.0,2,2,1,1
95.35,1356.0,1.0,6.0,31.0,2.0,21.0,3.0,131.0,1.0,1639.9,59.0,1,2,2,2
93.14000000000001,11.0,1.0,22.0,91.0,2.0,67.0,2.0,151.0,1.0,5473.82,90.0,1,1,0,0
211.36,163.0,1.0,27.0,85.0,1.0,64.0,0.0,159.0,1.0,1729.2600000000002,187.0,2,1,0,0
79.32999999999998,2310.0,1.0,19.0,25.0,2.0,51.0,0.0,109.0,1.0,14798.1,43.0,1,0,1,1
76.88999999999999,854.0,1.0,6.0,10.0,0.0,55.0,0.0,132.0,1.0,4734.110000000001,248.0,1,0,2,2
233.71,508.0,1.0,17.0,39.0,2.0,19.0,3.0,297.0,1.0,1231.98,345.0,2,2,0,0
14.920000000000016,923.0,1.0,19.0,43.0,1.0,26.0,1.0,120.0,1.0,6611.26,70.0,1,2,2,2
242.17,1044.0,1.0,17.0,31.0,0.0,60.0,0.0,147.0,1.0,883.7200000000003,257.0,2,1,2,2
122.98000000000002,1330.0,1.0,17.0,19.0,2.0,79.0,2.0,228.0,1.0,5055.99,207.0,2,1,2,2
129.35,1578.0,1.0,19.0,39.0,0.0,52.0,1.0,130.0,1.0,7166.88,198.0,2,0,2,2
138.33,1242.0,1.0,9.0,10.0,2.0,21.0,3.0,69.0,1.0,232.5600000000004,174.0,2,2,2,2
39.31,2036.0,1.0,32.0,52.0,2.0,25.0,3.0,178.0,1.0,1236.38,24.0,1,2,1,1
91.85,1928.0,1.0,39.0,39.0,2.0,21.0,3.0,148.0,1.0,802.0900000000001,350.0,1,2,1,1
277.7,1143.0,1.0,26.0,10.0,1.0,58.0,1.0,107.0,1.0,1423.1999999999998,319.0,2,1,2,2
114.03000000000003,2208.0,1.0,32.0,80.0,0.0,51.0,0.0,172.0,1.0,13388.56,318.0,1,0,1,1
302.63,415.0,1.0,38.0,51.0,1.0,27.0,1.0,10.0,1.0,2801.28,54.0,0,2,0,0
31.189999999999998,757.0,1.0,5.0,22.0,0.0,52.0,1.0,74.0,1.0,5545.96,190.0,1,0,0,0
112.91,2145.0,1.0,40.0,30.0,2.0,27.0,1.0,135.0,1.0,4764.48,193.0,1,2,1,1
742.26,1127.0,1.0,36.0,55.0,2.0,27.0,1.0,36.0,1.0,7868.19,218.0,0,2,2,2
256.8,379.0,1.0,5.0,13.0,0.0,26.0,3.0,80.0,1.0,1128.3799999999997,179.0,2,2,0,0
378.68,43.0,1.0,13.0,94.0,0.0,60.0,0.0,239.0,1.0,7627.04,48.0,0,1,0,0
571.93,1759.0,1.0,42.0,47.0,2.0,52.0,2.0,119.0,1.0,4026.03,19.0,0,0,1,1
26.310000000000002,1471.0,1.0,2.0,27.0,2.0,77.0,2.0,163.0,1.0,7095.76,31.0,1,1,2,2
205.58000000000004,1512.0,1.0,32.0,4.0,2.0,20.0,3.0,112.0,1.0,1501.9499999999998,92.0,2,2,2,2
533.61,2399.0,1.0,23.0,42.0,2.0,48.0,1.0,115.0,1.0,3656.93,319.0,0,0,1,1
428.62,1005.0,1.0,33.0,27.0,1.0,55.0,2.0,72.0,1.0,3473.24,241.0,0,0,2,2
361.22,715.0,1.0,33.0,27.0,0.0,64.0,2.0,167.0,1.0,7061.73,241.0,0,1,0,0
837.29,2222.0,1.0,31.0,1.0,1.0,25.0,3.0,216.0,1.0,6012.67,49.0,0,2,1,1
117.25,630.0,1.0,1.0,90.0,2.0,31.0,0.0,73.0,1.0,13694.68,126.0,1,2,0,0
135.27,1456.0,1.0,1.0,49.0,0.0,48.0,0.0,131.0,1.0,9410.51,189.0,2,0,2,2
185.1,1442.0,1.0,0.0,4.0,1.0,53.0,2.0,23.0,1.0,6115.63,257.0,2,0,2,2
113.53999999999999,1773.0,1.0,8.0,100.0,2.0,38.0,1.0,273.0,1.0,5581.21,142.0,1,0,1,1
354.96,2255.0,1.0,13.0,13.0,2.0,69.0,0.0,96.0,1.0,6712.94,116.0,0,1,1,1
224.22,157.0,1.0,14.0,85.0,1.0,53.0,0.0,37.0,1.0,8400.87,354.0,2,0,0,0
737.1,1308.0,1.0,42.0,31.0,0.0,60.0,2.0,92.0,1.0,4644.19,284.0,0,1,2,2
223.22,1287.0,1.0,13.0,17.0,0.0,27.0,3.0,96.0,1.0,1734.2200000000003,112.0,2,2,2,2
557.26,1851.0,1.0,38.0,75.0,0.0,69.0,0.0,53.0,1.0,5237.12,206.0,0,1,1,1
211.36,392.0,1.0,22.0,91.0,2.0,33.0,1.0,95.0,1.0,969.0599999999995,14.0,2,0,0,0
27.439999999999998,2084.0,1.0,4.0,56.0,0.0,62.0,2.0,164.0,1.0,5950.48,140.0,1,1,1,1
310.09,2210.0,1.0,11.0,67.0,1.0,36.0,0.0,166.0,1.0,9962.5,268.0,0,0,1,1
80.38,451.0,1.0,18.0,63.0,2.0,52.0,0.0,116.0,1.0,9662.88,211.0,1,0,0,0
26.100000000000023,2278.0,1.0,11.0,31.0,1.0,66.0,0.0,115.0,1.0,5243.0,241.0,1,1,1,1
845.14,55.0,1.0,28.0,25.0,1.0,73.0,2.0,183.0,1.0,1702.65,286.0,0,1,0,0
59.72999999999999,920.0,1.0,14.0,18.0,0.0,27.0,3.0,56.0,1.0,800.9300000000003,227.0,1,2,2,2
758.77,1151.0,1.0,35.0,8.0,0.0,60.0,1.0,114.0,1.0,7231.47,121.0,0,1,2,2
301.51,378.0,1.0,5.0,88.0,0.0,22.0,3.0,284.0,1.0,1052.31,285.0,0,2,0,0
418.03,1640.0,1.0,2.0,50.0,3.0,58.0,0.0,161.0,1.0,10721.29,140.0,0,1,2,2
118.06,951.0,1.0,19.0,81.0,1.0,32.0,0.0,31.0,1.0,13560.63,47.0,1,0,2,2
483.92,1946.0,1.0,27.0,91.0,0.0,70.0,2.0,115.0,1.0,3138.0,36.0,0,1,1,1
78.93,322.0,1.0,23.0,98.0,0.0,38.0,0.0,145.0,1.0,9916.24,353.0,1,0,0,0
36.629999999999995,811.0,1.0,24.0,93.0,0.0,75.0,2.0,261.0,1.0,7941.73,72.0,1,1,0,0
87.85,2362.0,1.0,7.0,61.0,1.0,49.0,1.0,63.0,1.0,3753.24,53.0,1,0,1,1
211.36,1295.0,1.0,30.0,50.0,2.0,31.0,0.0,55.0,1.0,9733.83,319.0,2,2,2,2
705.34,1700.0,1.0,42.0,25.0,2.0,59.0,0.0,124.0,1.0,5003.22,354.0,0,1,1,1
146.55,1411.0,1.0,41.0,1.0,2.0,54.0,2.0,124.0,1.0,4087.44,75.0,2,0,2,2
116.88999999999999,2171.0,1.0,8.0,63.0,2.0,71.0,2.0,226.0,1.0,4880.31,14.0,1,1,1,1
106.41,98.0,1.0,20.0,62.0,1.0,57.0,2.0,87.0,1.0,1310.38,38.0,1,1,0,0
211.36,590.0,1.0,4.0,52.0,0.0,78.0,2.0,103.0,1.0,2513.51,340.0,2,1,0,0
584.41,12.0,1.0,19.0,50.0,0.0,23.0,3.0,41.0,1.0,4475.22,305.0,0,2,0,0
584.98,1064.0,1.0,6.0,92.0,1.0,55.0,2.0,121.0,1.0,6521.05,96.0,0,0,2,2
79.20999999999998,2216.0,1.0,7.0,54.0,1.0,56.0,2.0,140.0,1.0,1615.04,38.0,1,1,1,1
173.13,1857.0,1.0,1.0,43.0,2.0,20.0,3.0,288.0,1.0,1490.3400000000001,61.0,2,2,1,1
335.7,195.0,1.0,12.0,11.0,0.0,80.0,4.0,57.0,1.0,6601.44,228.0,0,1,0,0
211.36,2219.0,1.0,19.0,65.0,2.0,50.0,0.0,109.0,1.0,8611.17,317.0,2,0,1,1
422.81,2164.0,1.0,20.0,35.0,1.0,28.0,3.0,193.0,1.0,1929.2799999999997,245.0,0,2,1,1
135.43,1860.0,1.0,38.0,30.0,0.0,57.0,2.0,92.0,1.0,5315.83,154.0,2,1,1,1
584.88,2485.0,1.0,30.0,41.0,0.0,26.0,3.0,121.0,1.0,548.4499999999998,279.0,0,2,1,1
308.94,629.0,1.0,20.0,91.0,2.0,25.0,3.0,167.0,1.0,1931.6599999999999,84.0,0,2,0,0
295.93,340.0,1.0,4.0,20.0,1.0,36.0,0.0,117.0,1.0,1050.63,213.0,0,0,0,0
211.36,1446.0,1.0,30.0,70.0,2.0,19.0,3.0,50.0,1.0,9963.39,202.0,2,2,2,2
77.44,1162.0,1.0,42.0,10.0,1.0,58.0,2.0,268.0,1.0,1950.63,275.0,1,1,2,2
92.5,1780.0,1.0,39.0,79.0,2.0,40.0,1.0,70.0,1.0,6295.45,122.0,1,0,1,1
97.74000000000001,1631.0,1.0,20.0,45.0,2.0,41.0,1.0,137.0,1.0,4113.63,52.0,1,0,2,2
291.68,1440.0,1.0,8.0,57.0,0.0,21.0,3.0,90.0,1.0,1451.02,335.0,0,2,2,2
56.96000000000001,1169.0,1.0,0.0,10.0,0.0,22.0,3.0,135.0,1.0,1597.85,55.0,1,2,2,2
436.8,1201.0,1.0,39.0,81.0,2.0,27.0,3.0,92.0,1.0,1256.33,217.0,0,2,2,2
259.49,1056.0,1.0,2.0,44.0,2.0,72.0,2.0,292.0,1.0,7320.61,68.0,2,1,2,2
726.26,287.0,1.0,29.0,34.0,2.0,57.0,2.0,147.0,1.0,2150.38,26.0,0,1,0,0
568.68,765.0,1.0,15.0,74.0,0.0,72.0,2.0,101.0,1.0,2940.04,136.0,0,1,0,0
77.57,2361.0,1.0,1.0,90.0,2.0,49.0,4.0,225.0,1.0,12801.93,91.0,1,0,1,1
211.36,935.0,1.0,4.0,49.0,2.0,29.0,1.0,40.0,1.0,4272.41,351.0,2,2,2,2
14.160000000000025,58.0,1.0,28.0,75.0,1.0,74.0,2.0,290.0,1.0,5399.76,237.0,1,1,0,0
211.36,1284.0,1.0,29.0,27.0,1.0,61.0,2.0,48.0,1.0,2467.39,302.0,2,1,2,2
61.329999999999984,1763.0,1.0,33.0,17.0,0.0,27.0,1.0,129.0,1.0,7537.4,4.0,1,2,1,1
27.639999999999986,1058.0,1.0,27.0,64.0,2.0,54.0,1.0,23.0,1.0,7498.51,119.0,1,0,2,2
3.8500000000000227,706.0,1.0,38.0,24.0,0.0,29.0,0.0,32.0,1.0,10506.41,148.0,1,2,0,0
431.22,737.0,1.0,2.0,50.0,1.0,73.0,2.0,129.0,1.0,6505.98,67.0,0,1,0,0
178.55,2371.0,1.0,15.0,75.0,1.0,55.0,1.0,67.0,1.0,7568.4,357.0,2,0,1,1
248.76,947.0,1.0,10.0,90.0,0.0,18.0,3.0,56.0,1.0,546.46,10.0,2,2,2,2
76.16,2188.0,1.0,37.0,59.0,0.0,23.0,3.0,99.0,1.0,1072.2500000000005,340.0,1,2,1,1
347.25,197.0,1.0,16.0,61.0,0.0,69.0,0.0,250.0,1.0,7273.55,98.0,0,1,0,0
28.04000000000002,307.0,1.0,20.0,7.0,0.0,57.0,0.0,146.0,1.0,11197.54,353.0,1,1,0,0
325.98,1316.0,1.0,42.0,85.0,0.0,19.0,3.0,277.0,1.0,782.3500000000004,120.0,0,2,2,2
249.56,2162.0,1.0,27.0,82.0,1.0,76.0,2.0,246.0,1.0,4444.95,284.0,2,1,1,1
17.430000000000007,368.0,1.0,0.0,41.0,0.0,56.0,0.0,33.0,1.0,10658.88,133.0,1,1,0,0
198.01,752.0,1.0,2.0,4.0,1.0,26.0,3.0,40.0,1.0,250.9300000000003,226.0,2,2,0,0
585.58,1626.0,1.0,33.0,90.0,1.0,23.0,3.0,55.0,1.0,1729.02,173.0,0,2,2,2
434.67,2309.0,1.0,41.0,23.0,2.0,27.0,3.0,124.0,1.0,1298.13,226.0,0,2,1,1
510.7,1032.0,1.0,26.0,39.0,2.0,27.0,3.0,294.0,1.0,5828.48,94.0,0,2,2,2
331.98,1579.0,1.0,10.0,46.0,0.0,74.0,2.0,12.0,1.0,7600.99,183.0,0,1,2,2
199.53999999999996,1890.0,1.0,32.0,69.0,2.0,56.0,1.0,268.0,1.0,9603.73,265.0,2,1,1,1
212.97,2136.0,1.0,1.0,2.0,2.0,59.0,1.0,178.0,1.0,4180.4,258.0,2,1,1,1
270.56,325.0,1.0,30.0,37.0,2.0,23.0,3.0,139.0,1.0,1268.44,102.0,2,2,0,0
306.37,1184.0,1.0,7.0,14.0,0.0,26.0,1.0,120.0,1.0,9609.67,80.0,0,2,2,2
643.02,1836.0,1.0,11.0,64.0,0.0,38.0,0.0,85.0,1.0,11989.39,38.0,0,0,1,1
98.48000000000002,314.0,1.0,24.0,89.0,1.0,47.0,1.0,12.0,1.0,9538.92,305.0,1,0,0,0
889.01,1602.0,1.0,41.0,29.0,2.0,36.0,1.0,169.0,1.0,4826.88,299.0,0,0,2,2
537.86,1744.0,1.0,18.0,0.0,2.0,27.0,3.0,134.0,1.0,293.0600000000004,184.0,0,2,1,1
241.18,986.0,1.0,23.0,24.0,0.0,25.0,3.0,162.0,1.0,1445.5299999999997,33.0,2,2,2,2
130.54,645.0,1.0,1.0,73.0,0.0,64.0,0.0,94.0,1.0,11204.62,207.0,2,1,0,0
800.29,2288.0,1.0,36.0,32.0,1.0,20.0,3.0,84.0,1.0,693.3999999999996,318.0,0,2,1,1
8.810000000000002,925.0,1.0,9.0,45.0,2.0,57.0,0.0,165.0,1.0,13523.65,197.0,1,1,2,2
28.519999999999982,1003.0,1.0,11.0,20.0,0.0,20.0,3.0,163.0,1.0,662.5100000000002,125.0,1,2,2,2
431.31,779.0,1.0,1.0,20.0,2.0,23.0,3.0,99.0,1.0,342.72999999999956,186.0,0,2,0,0
885.33,1550.0,1.0,33.0,24.0,0.0,47.0,1.0,59.0,1.0,7764.16,220.0,0,0,2,2
199.22999999999996,1625.0,1.0,40.0,51.0,0.0,29.0,1.0,54.0,1.0,9834.0,83.0,2,2,2,2
42.25999999999999,2014.0,1.0,33.0,79.0,0.0,44.0,0.0,171.0,1.0,268.77000000000044,192.0,1,0,1,1
166.06,1281.0,1.0,16.0,19.0,0.0,30.0,1.0,172.0,1.0,5397.68,41.0,2,2,2,2
357.72,1434.0,1.0,24.0,81.0,0.0,53.0,2.0,25.0,1.0,7659.5,295.0,0,0,2,2
588.37,38.0,1.0,9.0,99.0,2.0,28.0,3.0,284.0,1.0,1926.08,76.0,0,2,0,0
72.81999999999996,2112.0,1.0,15.0,62.0,2.0,68.0,0.0,127.0,1.0,6911.62,26.0,1,1,1,1
162.36,2194.0,1.0,40.0,68.0,2.0,36.0,1.0,147.0,1.0,7527.04,159.0,2,0,1,1
584.82,1948.0,1.0,26.0,56.0,2.0,43.0,0.0,109.0,1.0,12071.1,204.0,0,0,1,1
38.14999999999998,1861.0,1.0,28.0,64.0,2.0,72.0,2.0,129.0,1.0,1425.4700000000003,359.0,1,1,1,1
477.54,1534.0,1.0,37.0,100.0,0.0,23.0,3.0,52.0,1.0,1598.63,25.0,0,2,2,2
639.57,2376.0,1.0,30.0,12.0,1.0,60.0,0.0,43.000000000000014,1.0,11726.47,338.0,0,1,1,1
58.22999999999999,1360.0,1.0,31.0,67.0,2.0,28.0,3.0,34.0,1.0,9189.76,216.0,1,2,2,2
776.21,363.0,1.0,33.0,35.0,2.0,78.0,2.0,99.0,1.0,4895.87,15.0,0,1,0,0
211.36,553.0,1.0,32.0,69.0,1.0,21.0,3.0,117.0,1.0,6178.77,164.0,2,2,0,0
188.61,2481.0,1.0,4.0,82.0,2.0,67.0,2.0,26.0,1.0,7167.57,0.0,2,1,1,1
675.3700000000001,2466.0,1.0,17.0,0.0,2.0,56.0,2.0,31.0,1.0,4704.91,287.0,0,1,1,1
94.81999999999996,556.0,1.0,8.0,10.0,1.0,67.0,2.0,56.0,1.0,1267.7200000000003,353.0,1,1,0,0
425.18,331.0,1.0,14.0,56.0,2.0,59.0,1.0,135.0,1.0,5790.55,302.0,0,1,0,0
50.28,209.0,1.0,28.0,56.0,1.0,60.0,1.0,65.0,1.0,5729.1,23.0,1,1,0,0
864.72,1564.0,1.0,11.0,17.0,1.0,34.0,1.0,112.0,1.0,7379.38,286.0,0,0,2,2
70.68,2197.0,1.0,12.0,15.0,2.0,25.0,3.0,105.0,1.0,1478.4099999999999,271.0,1,2,1,1
261.77,89.0,1.0,6.0,3.0,2.0,28.0,3.0,46.0,1.0,824.71,324.0,2,2,0,0
183.22,1858.0,1.0,25.0,98.0,0.0,27.0,3.0,63.0,1.0,1024.4199999999996,64.0,2,2,1,1
58.31999999999999,1379.0,1.0,21.0,10.0,1.0,29.0,1.0,275.0,1.0,6027.49,35.0,1,2,2,2
156.86,184.0,1.0,5.0,98.0,0.0,51.0,0.0,102.0,1.0,14453.35,244.0,2,0,0,0
120.67000000000002,2445.0,1.0,7.0,39.0,0.0,42.0,0.0,233.0,1.0,5374.54,344.0,2,0,1,1
308.62,1865.0,1.0,34.0,46.0,1.0,59.0,1.0,101.0,1.0,9148.08,24.0,0,1,1,1
506.81,2401.0,1.0,25.0,90.0,0.0,59.0,1.0,41.0,1.0,2757.23,97.0,0,1,1,1
328.39,2102.0,1.0,27.0,12.0,0.0,41.0,1.0,108.0,1.0,2523.83,333.0,0,0,1,1
796.3,559.0,1.0,2.0,61.0,1.0,67.0,2.0,64.0,1.0,1498.79,129.0,0,1,0,0
72.47,1954.0,1.0,4.0,82.0,2.0,29.0,0.0,72.0,1.0,1305.56,286.0,1,2,1,1
279.6,988.0,1.0,13.0,96.0,0.0,25.0,3.0,131.0,1.0,1910.9,30.0,2,2,2,2
304.2,1040.0,1.0,16.0,82.0,2.0,25.0,3.0,102.0,1.0,423.6400000000003,236.0,0,2,2,2
351.38,1174.0,1.0,27.0,25.0,1.0,64.0,2.0,21.0,1.0,7606.63,9.0,0,1,2,2
86.07,2184.0,1.0,9.0,77.0,1.0,31.0,0.0,23.0,1.0,842.5599999999995,355.0,1,2,1,1
604.5,1449.0,1.0,32.0,72.0,0.0,28.0,3.0,80.0,1.0,709.4200000000001,9.0,0,2,2,2
258.7,362.0,1.0,5.0,34.0,0.0,27.0,3.0,123.0,1.0,1358.37,13.0,2,2,0,0
211.36,1132.0,1.0,2.0,29.0,2.0,61.0,0.0,158.0,1.0,13538.14,182.0,2,1,2,2
11.45999999999998,203.0,1.0,2.0,26.0,1.0,75.0,2.0,64.0,1.0,7258.33,107.0,1,1,0,0
63.75999999999999,1180.0,1.0,35.0,1.0,0.0,69.0,2.0,100.0,1.0,4980.26,239.0,1,1,2,2
446.83,1175.0,1.0,24.0,50.0,1.0,55.0,2.0,143.0,1.0,1623.5,190.0,0,0,2,2
63.54000000000002,938.0,1.0,9.0,44.0,0.0,26.0,1.0,136.0,1.0,4401.78,68.0,1,2,2,2
81.11000000000001,1940.0,1.0,5.0,43.0,2.0,48.0,1.0,110.0,1.0,2051.37,83.0,1,0,1,1
441.26,388.0,1.0,40.0,73.0,1.0,58.0,0.0,87.0,1.0,13704.92,317.0,0,1,0,0
170.96,2459.0,1.0,42.0,82.0,1.0,64.0,0.0,69.0,1.0,13374.89,30.0,2,1,1,1
48.50999999999999,66.0,1.0,2.0,8.0,1.0,22.0,3.0,69.0,1.0,3363.23,269.0,1,2,0,0
325.03,79.0,1.0,17.0,97.0,1.0,60.0,0.0,106.0,1.0,13521.76,225.0,0,1,0,0
125.82999999999998,971.0,1.0,20.0,0.0,3.0,57.0,2.0,138.0,1.0,6109.86,306.0,2,1,2,2
506.83,751.0,1.0,16.0,63.0,3.0,37.0,1.0,45.0,1.0,9975.79,68.0,0,0,0,0
738.94,1885.0,1.0,30.0,84.0,1.0,41.0,0.0,173.0,1.0,13856.18,148.0,0,0,1,1
180.36,979.0,1.0,28.0,20.0,2.0,33.0,1.0,55.0,1.0,9905.23,17.0,2,0,2,2
225.1,2349.0,1.0,4.0,81.0,0.0,28.0,3.0,35.0,1.0,1547.71,360.0,2,2,1,1
359.51,2270.0,1.0,5.0,9.0,3.0,79.0,2.0,157.0,1.0,7153.72,347.0,0,1,1,1
720.46,2317.0,1.0,40.0,67.0,1.0,54.0,2.0,44.0,1.0,3101.54,132.0,0,0,1,1
211.36,371.0,1.0,40.0,4.0,0.0,56.0,2.0,104.0,1.0,1393.1400000000003,51.0,2,1,0,0
291.46,248.0,1.0,24.0,45.0,0.0,57.0,2.0,135.0,1.0,7142.53,220.0,0,1,0,0
211.36,2301.0,1.0,19.0,67.0,1.0,23.0,3.0,73.0,1.0,325.14999999999964,98.0,2,2,1,1
98.24000000000001,676.0,1.0,23.0,30.0,2.0,28.0,3.0,148.0,1.0,580.6599999999999,155.0,1,2,0,0
100.48000000000002,323.0,1.0,25.0,99.0,1.0,18.0,3.0,104.0,1.0,6149.81,348.0,1,2,0,0
45.900000000000006,1223.0,1.0,8.0,1.0,1.0,56.0,1.0,264.0,1.0,5698.25,82.0,1,1,2,2
258.21,2237.0,1.0,35.0,13.0,2.0,39.0,0.0,225.0,1.0,9562.41,228.0,2,0,1,1
211.36,820.0,1.0,19.0,41.0,2.0,53.0,1.0,211.0,1.0,2038.31,78.0,2,0,0,0
287.51,926.0,1.0,12.0,15.0,2.0,22.0,3.0,255.0,1.0,187.64999999999964,116.0,2,2,2,2
501.3,939.0,1.0,35.0,19.0,2.0,26.0,1.0,146.0,1.0,8520.08,104.0,0,2,2,2
26.100000000000023,319.0,1.0,23.0,0.0,0.0,27.0,3.0,32.0,1.0,1435.7200000000003,46.0,1,2,0,0
436.77,1816.0,1.0,17.0,74.0,0.0,20.0,3.0,176.0,1.0,825.6900000000005,168.0,0,2,1,1
292.38,870.0,1.0,3.0,0.0,0.0,68.0,0.0,224.0,1.0,5803.89,199.0,0,1,2,2
211.36,1136.0,1.0,30.0,8.0,1.0,53.0,2.0,165.0,1.0,3134.4700000000003,61.0,2,0,2,2
25.29000000000002,1370.0,1.0,24.0,4.0,2.0,50.0,4.0,125.0,1.0,5374.69,21.0,1,0,2,2
123.35,1474.0,1.0,3.0,69.0,2.0,31.0,0.0,10.0,1.0,6852.16,215.0,2,2,2,2
139.51999999999998,1776.0,1.0,32.0,24.0,1.0,23.0,3.0,31.0,1.0,1570.2200000000003,97.0,2,2,1,1
51.19999999999999,512.0,1.0,40.0,100.0,2.0,18.0,3.0,83.0,1.0,730.6000000000004,21.0,1,2,0,0
122.85,2258.0,1.0,39.0,68.0,2.0,47.0,0.0,127.0,1.0,13185.39,37.0,2,0,1,1
161.38,2100.0,1.0,7.0,100.0,2.0,24.0,3.0,101.0,1.0,3900.34,271.0,2,2,1,1
2.509999999999991,702.0,1.0,3.0,98.0,2.0,63.0,2.0,32.0,1.0,4891.56,298.0,1,1,0,0
22.620000000000005,848.0,1.0,41.0,74.0,0.0,64.0,0.0,102.0,1.0,7682.0,293.0,1,1,2,2
126.82999999999998,335.0,1.0,2.0,6.0,1.0,57.0,2.0,39.0,1.0,6100.98,248.0,2,1,0,0
46.599999999999994,1607.0,1.0,11.0,59.0,2.0,55.0,0.0,68.0,1.0,1562.9,0.0,1,0,2,2
243.8,21.0,1.0,37.0,15.0,1.0,57.0,0.0,48.0,1.0,13732.81,226.0,2,1,0,0
231.51,1590.0,1.0,28.0,7.0,1.0,60.0,2.0,96.0,1.0,5790.7,345.0,2,1,2,2
175.05,14.0,1.0,43.0,67.0,2.0,39.0,1.0,34.0,1.0,1447.35,106.0,2,0,0,0
762.74,801.0,1.0,20.0,52.0,0.0,64.0,0.0,244.0,1.0,207.10000000000036,16.0,0,1,0,0
34.02999999999997,927.0,1.0,20.0,15.0,1.0,57.0,1.0,38.0,1.0,3077.2,216.0,1,1,2,2
15.949999999999989,518.0,1.0,33.0,47.0,1.0,25.0,3.0,52.0,1.0,1983.0,315.0,1,2,0,0
211.36,2213.0,1.0,25.0,63.0,0.0,57.0,1.0,107.0,1.0,3120.1000000000004,1.0,2,1,1,1
101.50999999999999,566.0,1.0,40.0,41.0,2.0,46.0,1.0,199.0,1.0,3052.47,330.0,1,0,0,0
309.42,1959.0,1.0,14.0,88.0,1.0,27.0,1.0,42.0,1.0,8564.46,238.0,0,2,1,1
257.6,2377.0,1.0,13.0,3.0,2.0,59.0,2.0,293.0,1.0,7950.74,214.0,2,1,1,1
746.78,2227.0,1.0,43.0,0.0,1.0,21.0,3.0,64.0,1.0,1699.81,81.0,0,2,1,1
82.00999999999999,2436.0,1.0,34.0,96.0,1.0,23.0,3.0,156.0,1.0,287.46000000000004,51.0,1,2,1,1
476.99,70.0,1.0,36.0,21.0,2.0,23.0,3.0,187.0,1.0,1154.48,227.0,0,2,0,0
320.11,2485.0,1.0,12.0,24.0,1.0,23.0,3.0,130.0,1.0,4076.48,75.0,0,2,1,1
333.39,1685.0,1.0,30.0,14.0,0.0,68.0,0.0,35.0,1.0,10628.59,134.0,0,1,1,1
10.300000000000011,2321.0,1.0,14.0,21.0,0.0,47.0,1.0,197.0,1.0,7801.32,229.0,1,0,1,1
737.46,20.0,1.0,0.0,36.0,1.0,53.0,0.0,75.0,1.0,634.1599999999999,74.0,0,0,0,0
416.55,822.0,1.0,28.0,37.0,2.0,33.0,1.0,73.0,1.0,922.96,360.0,0,0,0,0
84.91,1943.0,1.0,33.0,33.0,2.0,18.0,3.0,68.0,1.0,4734.110000000001,36.0,1,2,1,1
98.94999999999999,2468.0,1.0,23.0,83.0,1.0,75.0,2.0,73.0,1.0,5670.82,89.0,1,1,1,1
18.139999999999986,328.0,1.0,25.0,96.0,0.0,58.0,2.0,48.0,1.0,6020.85,284.0,1,1,0,0
211.36,1404.0,1.0,8.0,5.0,0.0,51.0,0.0,108.0,1.0,6180.3,323.0,2,0,2,2
215.13,32.0,1.0,5.0,15.0,2.0,46.0,1.0,114.0,1.0,3956.69,113.0,2,0,0,0
218.57,1922.0,1.0,22.0,3.0,1.0,62.0,0.0,102.0,1.0,13869.86,116.0,2,1,1,1
341.88,1088.0,1.0,2.0,52.0,0.0,43.0,1.0,89.0,1.0,4159.52,276.0,0,0,2,2
691.92,1250.0,1.0,4.0,9.0,2.0,19.0,3.0,61.00000000000001,1.0,1084.6499999999996,349.0,0,2,2,2
50.43000000000001,1246.0,1.0,38.0,56.0,1.0,32.0,0.0,51.0,1.0,9794.26,167.0,1,0,2,2
440.43,1769.0,1.0,7.0,14.0,1.0,78.0,2.0,23.0,1.0,5123.24,89.0,0,1,1,1
299.03,134.0,1.0,8.0,17.0,1.0,39.0,1.0,52.0,1.0,1381.2799999999997,219.0,0,0,0,0
1.9800000000000182,2440.0,1.0,39.0,73.0,0.0,66.0,0.0,170.0,1.0,11619.1,263.0,1,1,1,1
173.45,2423.0,1.0,30.0,65.0,0.0,31.0,1.0,161.0,1.0,9077.62,48.0,2,2,1,1
438.76,280.0,1.0,35.0,71.0,1.0,22.0,3.0,73.0,1.0,1824.19,289.0,0,2,0,0
